63.000000 101.950454 40.692048 0.335908 0.687143 86.735474 41.991827 0.004847 0.288923
64.000000 102.153418 40.613102 0.320437 0.650628 86.938216 41.900228 0.004503 0.271973
65.000000 102.351537 40.539335 0.305775 0.616144 87.139388 41.813391 0.004185 0.255989
66.000000 102.544955 40.470422 0.291874 0.583593 87.338926 41.731052 0.003893 0.240932
67.000000 102.733832 40.406074 0.278689 0.552883 87.536783 41.652971 0.003624 0.226768
68.000000 102.918344 40.346050 0.266177 0.523937 87.732921 41.578937 0.003375 0.213471
69.000000 103.098678 40.290150 0.254300 0.496683 87.927317 41.508763 0.003145 0.201017
70.000000 103.275035 40.238229 0.243020 0.471050 88.119959 41.442289 0.002933 0.189381
71.000000 103.447625 40.190184 0.232304 0.446979 88.310847 41.379378 0.002737 0.178544
72.000000 103.616666 40.145963 0.222120 0.424406 88.499990 41.319914 0.002555 0.168482
73.000000 103.782377 40.105557 0.212440 0.403271 88.687408 41.263807 0.002387 0.159172
74.000000 103.944978 40.068999 0.203235 0.383521 88.873127 41.210983 0.002231 0.150596
75.000000 104.104682 40.036360 0.194481 0.365098 89.057182 41.161387 0.002086 0.142729
76.000000 104.261695 40.007735 0.186155 0.347957 89.239613 41.114976 0.001952 0.135554
77.000000 104.416205 39.983239 0.178236 0.332044 89.420461 41.071720 0.001827 0.129046
78.000000 104.568383 39.962996 0.170704 0.317322 89.599772 41.031592 0.001711 0.123194
79.000000 104.718376 39.947123 0.163543 0.303743 89.777588 40.994568 0.001604 0.117976
80.000000 104.866305 39.935717 0.156735 0.291278 89.953950 40.960620 0.001504 0.113381
81.000000 105.012262 39.928849 0.150266 0.279890 90.128891 40.929710 0.001411 0.109394
82.000000 105.156306 39.926536 0.144122 0.269549 90.302439 40.901787 0.001325 0.106004
83.000000 105.298465 39.928743 0.138291 0.260224 90.474610 40.876780 0.001244 0.103197
84.000000 105.438737 39.935363 0.132761 0.251887 90.645407 40.854597 0.001170 0.100961
85.000000 105.577090 39.946212 0.127521 0.244500 90.814823 40.835115 0.001101 0.099274
86.000000 105.713464 39.961019 0.122561 0.238027 90.982833 40.818186 0.001036 0.098117
87.000000 105.847778 39.979429 0.117870 0.232415 91.149397 40.803629 0.000976 0.097455
88.000000 105.979930 40.000998 0.113439 0.227608 91.314463 40.791231 0.000921 0.097249
89.000000 106.109804 40.025198 0.109257 0.223533 91.477961 40.780751 0.000869 0.097446
90.000000 106.237274 40.051433 0.105314 0.220110 91.639811 40.771920 0.000822 0.097988
91.000000 106.362207 40.079039 0.101600 0.217239 91.799921 40.764446 0.000777 0.098799
92.000000 106.484472 40.107309 0.098105 0.214819 91.958191 40.758021 0.000736 0.099803
93.000000 106.603939 40.135510 0.094816 0.212733 92.114515 40.752324 0.000698 0.100908
94.000000 106.720484 40.162898 0.091723 0.210859 92.268789 40.747031 0.000662 0.102023
95.000000 106.833994 40.188747 0.088814 0.209077 92.420907 40.741823 0.000629 0.103053
96.000000 106.944367 40.212366 0.086076 0.207264 92.570772 40.736393 0.000598 0.103905
97.000000 107.051516 40.233121 0.083497 0.205303 92.718295 40.730454 0.000570 0.104490
