0.510000 -0.066018 0.051438 -0.274403
0.520000 -0.068382 0.053284 -0.283952
0.530000 -0.070777 0.055155 -0.293614
0.540000 -0.073203 0.057049 -0.303390
0.550000 -0.075659 0.058968 -0.313277
0.560000 -0.078145 0.060909 -0.323275
0.570000 -0.080660 0.062874 -0.333381
0.580000 -0.083203 0.064861 -0.343591
0.590000 -0.085775 0.066871 -0.353905
0.600000 -0.088375 0.068903 -0.364320
0.610000 -0.091002 0.070957 -0.374837
0.620000 -0.093657 0.073032 -0.385454
0.630000 -0.096338 0.075128 -0.396168
0.640000 -0.099046 0.077245 -0.406978
0.650000 -0.101780 0.079382 -0.417882
0.660000 -0.104540 0.081541 -0.428878
0.670000 -0.107325 0.083719 -0.439965
0.680000 -0.110135 0.085916 -0.451144
0.690000 -0.112970 0.088134 -0.462411
0.700000 -0.115828 0.090370 -0.473765
0.710000 -0.118711 0.092626 -0.485204
0.720000 -0.121617 0.094900 -0.496727
0.730000 -0.124547 0.097193 -0.508333
0.740000 -0.127500 0.099504 -0.520021
0.750000 -0.130475 0.101833 -0.531791
0.760000 -0.133473 0.104181 -0.543639
0.770000 -0.136491 0.106544 -0.555565
0.780000 -0.139534 0.108926 -0.567567
0.790000 -0.142596 0.111324 -0.579644
0.800000 -0.145680 0.113739 -0.591796
0.810000 -0.148785 0.116173 -0.604021
0.820000 -0.151910 0.118620 -0.616319
0.830000 -0.155055 0.121084 -0.628687
0.840000 -0.158221 0.123565 -0.641125
0.850000 -0.161406 0.126060 -0.653631
0.860000 -0.164611 0.128572 -0.666204
0.870000 -0.167835 0.131099 -0.678845
0.880000 -0.171077 0.133641 -0.691551
0.890000 -0.174338 0.136201 -0.704322
0.900000 -0.177618 0.138770 -0.717156
0.910000 -0.180916 0.141356 -0.730051
0.920000 -0.184230 0.143956 -0.743009
0.930000 -0.187565 0.146575 -0.756027
0.940000 -0.190916 0.149200 -0.769105
0.950000 -0.194284 0.151842 -0.782241
0.960000 -0.197668 0.154498 -0.795435
0.970000 -0.201070 0.157167 -0.808685
0.980000 -0.204488 0.159850 -0.821991
0.990000 -0.207922 0.162546 -0.835353
1.000000 -0.211372 0.165254 -0.848768
1.010000 -0.214839 0.167976 -0.862238
1.020000 -0.218320 0.170711 -0.875759
1.030000 -0.221817 0.173457 -0.889331
1.040000 -0.225328 0.176215 -0.902955
1.050000 -0.228855 0.178985 -0.916629
1.060000 -0.232398 0.181769 -0.930351
1.070000 -0.235955 0.184560 -0.944123
1.080000 -0.239525 0.187366 -0.957942
1.090000 -0.243110 0.190183 -0.971806
1.100000 -0.246709 0.193012 -0.985718
1.110000 -0.250322 0.195849 -0.999674
1.120000 -0.253948 0.198700 -1.013676
1.130000 -0.257586 0.201565 -1.027723
1.140000 -0.261240 0.204436 -1.041811
1.150000 -0.264906 0.207314 -1.055942
1.160000 -0.268585 0.210211 -1.070114
1.170000 -0.272274 0.213114 -1.084328
1.180000 -0.275980 0.216022 -1.098583
1.190000 -0.279695 0.218952 -1.112877
1.200000 -0.283424 0.221882 -1.127211
1.210000 -0.287164 0.224824 -1.141583
1.220000 -0.290916 0.227777 -1.155992
1.230000 -0.294679 0.230733 -1.170440
1.240000 -0.298454 0.233704 -1.184923
1.250000 -0.302240 0.236683 -1.199444
1.260000 -0.306036 0.239672 -1.213998
1.270000 -0.309846 0.242677 -1.228589
1.280000 -0.313665 0.245682 -1.243211
1.290000 -0.317495 0.248697 -1.257869
1.300000 -0.321335 0.251721 -1.272559
1.310000 -0.325184 0.254749 -1.287282
1.320000 -0.329047 0.257789 -1.302039
1.330000 -0.332918 0.260838 -1.316826
1.340000 -0.336799 0.263895 -1.331642
1.350000 -0.340690 0.266960 -1.346489
1.360000 -0.344591 0.270032 -1.361366
1.370000 -0.348498 0.273113 -1.376273
1.380000 -0.352419 0.276202 -1.391210
1.390000 -0.356348 0.279297 -1.406173
1.400000 -0.360285 0.282401 -1.421164
1.410000 -0.364233 0.285511 -1.436184
1.420000 -0.368185 0.288635 -1.451228
1.430000 -0.372151 0.291753 -1.466300
1.440000 -0.376124 0.294887 -1.481397
1.450000 -0.380105 0.298024 -1.496520
1.460000 -0.384094 0.301171 -1.511668
1.470000 -0.388090 0.304323 -1.526840
1.480000 -0.392098 0.307482 -1.542035
1.490000 -0.396112 0.310647 -1.557255
1.500000 -0.400134 0.313819 -1.572498
1.510000 -0.404162 0.317000 -1.587763
1.520000 -0.408199 0.320182 -1.603050
1.530000 -0.412242 0.323375 -1.618359
1.540000 -0.416294 0.326572 -1.633690
1.550000 -0.420353 0.329774 -1.649041
1.560000 -0.424419 0.332983 -1.664413
1.570000 -0.428492 0.336197 -1.679805
1.580000 -0.432572 0.339418 -1.695217
1.590000 -0.436658 0.342645 -1.710648
1.600000 -0.440751 0.345877 -1.726098
1.610000 -0.444851 0.349113 -1.741566
1.620000 -0.448958 0.352356 -1.757053
1.630000 -0.453070 0.355604 -1.772557
1.640000 -0.457189 0.358857 -1.788079
1.650000 -0.461313 0.362115 -1.803618
1.660000 -0.465446 0.365380 -1.819173
1.670000 -0.469583 0.368649 -1.834745
1.680000 -0.473726 0.371920 -1.850332
1.690000 -0.477875 0.375199 -1.865936
1.700000 -0.482029 0.378483 -1.881555
1.710000 -0.486190 0.381770 -1.897188
1.720000 -0.490355 0.385062 -1.912836
1.730000 -0.494526 0.388360 -1.928498
1.740000 -0.498700 0.391664 -1.944174
1.750000 -0.502884 0.394970 -1.959864
1.760000 -0.507071 0.398279 -1.975567
1.770000 -0.511263 0.401594 -1.991283
1.780000 -0.515460 0.404913 -2.007011
1.790000 -0.519661 0.408237 -2.022751
1.800000 -0.523867 0.411563 -2.038504
1.810000 -0.528078 0.414893 -2.054268
1.820000 -0.532293 0.418228 -2.070044
1.830000 -0.536514 0.421568 -2.085831
1.840000 -0.540738 0.424911 -2.101629
1.850000 -0.544965 0.428257 -2.117436
1.860000 -0.549200 0.431609 -2.133254
1.870000 -0.553437 0.434962 -2.149082
1.880000 -0.557679 0.438321 -2.164922
1.890000 -0.561924 0.441682 -2.180769
1.900000 -0.566173 0.445047 -2.196623
1.910000 -0.570427 0.448417 -2.212487
1.920000 -0.574683 0.451786 -2.228360
1.930000 -0.578945 0.455160 -2.244242
1.940000 -0.583209 0.458538 -2.260134
1.950000 -0.587477 0.461919 -2.276028
1.960000 -0.591749 0.465302 -2.291936
1.970000 -0.596023 0.468691 -2.307844
1.980000 -0.600300 0.472081 -2.323763
1.990000 -0.604583 0.475473 -2.339691
2.000000 -0.608867 0.478871 -2.355620
2.010000 -0.613156 0.482270 -2.371557
2.020000 -0.617447 0.485670 -2.387501
2.030000 -0.621741 0.489074 -2.403451
2.040000 -0.626038 0.492485 -2.419406
2.050000 -0.630338 0.495891 -2.435366
2.060000 -0.634640 0.499303 -2.451335
2.070000 -0.638947 0.502719 -2.467302
2.080000 -0.643254 0.506135 -2.483276
2.090000 -0.647564 0.509555 -2.499257
2.100000 -0.651877 0.512979 -2.515237
2.110000 -0.656193 0.516402 -2.531223
2.120000 -0.660509 0.519826 -2.547213
2.130000 -0.664828 0.523254 -2.563208
2.140000 -0.669155 0.526685 -2.579207
2.150000 -0.673479 0.530115 -2.595203
2.160000 -0.677804 0.533552 -2.611207
2.170000 -0.682133 0.536990 -2.627210
2.180000 -0.686467 0.540427 -2.643218
2.190000 -0.690801 0.543867 -2.659232
2.200000 -0.695134 0.547313 -2.675243
2.210000 -0.699472 0.550757 -2.691255
2.220000 -0.703811 0.554204 -2.707267
2.230000 -0.708153 0.557649 -2.723284
2.240000 -0.712494 0.561099 -2.739301
2.250000 -0.716838 0.564549 -2.755319
2.260000 -0.721186 0.568001 -2.771339
2.270000 -0.725532 0.571456 -2.787359
2.280000 -0.729880 0.574912 -2.803379
2.290000 -0.734230 0.578369 -2.819401
2.300000 -0.738582 0.581828 -2.835422
2.310000 -0.742935 0.585290 -2.851446
2.320000 -0.747288 0.588747 -2.867460
2.330000 -0.751645 0.592213 -2.883485
2.340000 -0.756001 0.595674 -2.899499
2.350000 -0.760359 0.599142 -2.915523
2.360000 -0.764715 0.602605 -2.931540
2.370000 -0.769078 0.606072 -2.947551
2.380000 -0.773439 0.609540 -2.963572
2.390000 -0.777801 0.613009 -2.979580
2.400000 -0.782164 0.616480 -2.995597
2.410000 -0.786525 0.619951 -3.011602
2.420000 -0.790892 0.623422 -3.027610
2.430000 -0.795257 0.626900 -3.043617
2.440000 -0.799623 0.630371 -3.059623
2.450000 -0.803990 0.633845 -3.075622
2.460000 -0.808357 0.637322 -3.091623
2.470000 -0.812723 0.640799 -3.107619
2.480000 -0.817088 0.644276 -3.123613
2.490000 -0.821462 0.647751 -3.139604
2.500000 -0.825831 0.651229 -3.155592
2.510000 -0.830200 0.654710 -3.171576
2.520000 -0.834570 0.658189 -3.187557
2.530000 -0.838940 0.661670 -3.203536
2.540000 -0.843310 0.665149 -3.219509
2.550000 -0.847681 0.668630 -3.235481
2.560000 -0.852052 0.672113 -3.251446
2.570000 -0.856423 0.675595 -3.267409
2.580000 -0.860791 0.679077 -3.283369
2.590000 -0.865166 0.682561 -3.299322
2.600000 -0.869537 0.686042 -3.315272
2.610000 -0.873909 0.689527 -3.331220
2.620000 -0.878280 0.693012 -3.347158
2.630000 -0.882651 0.696495 -3.363095
2.640000 -0.887023 0.699981 -3.379026
2.650000 -0.891391 0.703463 -3.394951
2.660000 -0.895764 0.706952 -3.410871
2.670000 -0.900135 0.710433 -3.426788
2.680000 -0.904505 0.713920 -3.442698
2.690000 -0.908875 0.717405 -3.458606
2.700000 -0.913244 0.720891 -3.474502
2.710000 -0.917613 0.724375 -3.490395
2.720000 -0.921979 0.727860 -3.506284
2.730000 -0.926351 0.731348 -3.522164
2.740000 -0.930719 0.734830 -3.538042
2.750000 -0.935087 0.738316 -3.553909
2.760000 -0.939454 0.741800 -3.569774
2.770000 -0.943821 0.745286 -3.585632
2.780000 -0.948187 0.748774 -3.601483
2.790000 -0.952552 0.752255 -3.617327
2.800000 -0.956913 0.755741 -3.633162
2.810000 -0.961280 0.759224 -3.648993
2.820000 -0.965642 0.762709 -3.664817
2.830000 -0.970004 0.766193 -3.680634
2.840000 -0.974363 0.769675 -3.696442
2.850000 -0.978726 0.773159 -3.712249
2.860000 -0.983086 0.776641 -3.728040
2.870000 -0.987446 0.780124 -3.743827
2.880000 -0.991804 0.783603 -3.759611
2.890000 -0.996157 0.787086 -3.775381
2.900000 -1.000517 0.790568 -3.791146
2.910000 -1.004872 0.794048 -3.806903
2.920000 -1.009226 0.797530 -3.822653
2.930000 -1.013579 0.801008 -3.838394
2.940000 -1.017930 0.804489 -3.854128
2.950000 -1.022280 0.807966 -3.869851
2.960000 -1.026630 0.811444 -3.885568
2.970000 -1.030979 0.814921 -3.901278
2.980000 -1.035327 0.818397 -3.916977
2.990000 -1.039673 0.821873 -3.932669
3.000000 -1.044017 0.825346 -3.948352
3.010000 -1.048361 0.828823 -3.964029
3.020000 -1.052702 0.832297 -3.979693
3.030000 -1.057042 0.835771 -3.995347
3.040000 -1.061382 0.839242 -4.010997
3.050000 -1.065720 0.842716 -4.026637
3.060000 -1.070057 0.846186 -4.042265
3.070000 -1.074392 0.849655 -4.057886
3.080000 -1.078727 0.853124 -4.073496
3.090000 -1.083059 0.856595 -4.089097
3.100000 -1.087390 0.860060 -4.104690
3.110000 -1.091718 0.863526 -4.120275
3.120000 -1.096045 0.866992 -4.135849
3.130000 -1.100371 0.870458 -4.151412
3.140000 -1.104697 0.873922 -4.166966
3.150000 -1.109019 0.877385 -4.182510
3.160000 -1.113340 0.880846 -4.198043
3.170000 -1.117660 0.884307 -4.213568
3.180000 -1.121977 0.887765 -4.229084
3.190000 -1.126293 0.891225 -4.244588
3.200000 -1.130608 0.894682 -4.260083
3.210000 -1.134920 0.898138 -4.275566
3.220000 -1.139227 0.901594 -4.291040
3.230000 -1.143540 0.905046 -4.306504
3.240000 -1.147846 0.908500 -4.321955
3.250000 -1.152152 0.911955 -4.337398
3.260000 -1.156455 0.915402 -4.352831
3.270000 -1.160756 0.918852 -4.368253
3.280000 -1.165052 0.922301 -4.383662
3.290000 -1.169354 0.925747 -4.399062
3.300000 -1.173649 0.929192 -4.414451
3.310000 -1.177943 0.932637 -4.429830
3.320000 -1.182234 0.936079 -4.445196
3.330000 -1.186525 0.939521 -4.460551
3.340000 -1.190812 0.942961 -4.475897
3.350000 -1.195093 0.946401 -4.491233
3.360000 -1.199380 0.949837 -4.506554
3.370000 -1.203662 0.953274 -4.521865
3.380000 -1.207941 0.956709 -4.537165
3.390000 -1.212218 0.960142 -4.552454
3.400000 -1.216493 0.963573 -4.567730
3.410000 -1.220761 0.967003 -4.582998
3.420000 -1.225032 0.970433 -4.598252
3.430000 -1.229303 0.973860 -4.613496
3.440000 -1.233570 0.977286 -4.628725
3.450000 -1.237833 0.980711 -4.643945
3.460000 -1.242091 0.984133 -4.659154
3.470000 -1.246354 0.987554 -4.674349
3.480000 -1.250612 0.990973 -4.689533
3.490000 -1.254866 0.994392 -4.704704
3.500000 -1.259118 0.997808 -4.719864
3.510000 -1.263368 1.001223 -4.735013
3.520000 -1.267615 1.004636 -4.750150
3.530000 -1.271860 1.008048 -4.765275
3.540000 -1.276103 1.011457 -4.780384
3.550000 -1.280344 1.014865 -4.795487
3.560000 -1.284582 1.018272 -4.810572
3.570000 -1.288817 1.021677 -4.825647
3.580000 -1.293050 1.025081 -4.840709
3.590000 -1.297280 1.028483 -4.855761
3.600000 -1.301507 1.031882 -4.870798
3.610000 -1.305733 1.035279 -4.885824
3.620000 -1.309956 1.038674 -4.900836
3.630000 -1.314177 1.042068 -4.915836
3.640000 -1.318395 1.045460 -4.930825
3.650000 -1.322609 1.048852 -4.945801
3.660000 -1.326822 1.052240 -4.960762
3.670000 -1.331028 1.055628 -4.975714
3.680000 -1.335238 1.059013 -4.990651
3.690000 -1.339444 1.062396 -5.005573
3.700000 -1.343642 1.065778 -5.020487
3.710000 -1.347845 1.069159 -5.035386
3.720000 -1.352042 1.072537 -5.050270
3.730000 -1.356236 1.075911 -5.065143
3.740000 -1.360427 1.079287 -5.080002
3.750000 -1.364615 1.082660 -5.094849
3.760000 -1.368800 1.086031 -5.109684
3.770000 -1.372979 1.089396 -5.124501
3.780000 -1.377164 1.092763 -5.139311
3.790000 -1.381338 1.096125 -5.154103
3.800000 -1.385517 1.099493 -5.168886
3.810000 -1.389689 1.102849 -5.183653
3.820000 -1.393857 1.106207 -5.198406
3.830000 -1.398023 1.109563 -5.213149
3.840000 -1.402187 1.112921 -5.227876
3.850000 -1.406347 1.116269 -5.242592
3.860000 -1.410505 1.119621 -5.257294
3.870000 -1.414660 1.122970 -5.271978
3.880000 -1.418812 1.126316 -5.286652
3.890000 -1.422960 1.129659 -5.301315
3.900000 -1.427107 1.133004 -5.315962
3.910000 -1.431250 1.136342 -5.330595
3.920000 -1.435390 1.139679 -5.345214
3.930000 -1.439527 1.143015 -5.359822
3.940000 -1.443662 1.146352 -5.374417
3.950000 -1.447793 1.149679 -5.388995
3.960000 -1.451922 1.153008 -5.403559
3.970000 -1.456047 1.156340 -5.418111
3.980000 -1.460169 1.159662 -5.432646
3.990000 -1.464288 1.162984 -5.447172
4.000000 -1.468404 1.166305 -5.461684
4.010000 -1.472517 1.169625 -5.476180
4.020000 -1.476626 1.172942 -5.490663
4.030000 -1.480734 1.176256 -5.505131
4.040000 -1.484838 1.179568 -5.519585
4.050000 -1.488938 1.182878 -5.534027
4.060000 -1.493036 1.186184 -5.548453
4.070000 -1.497130 1.189491 -5.562864
4.080000 -1.501223 1.192793 -5.577264
4.090000 -1.505306 1.196094 -5.591652
4.100000 -1.509396 1.199393 -5.606025
4.110000 -1.513477 1.202691 -5.620379
4.120000 -1.517557 1.205985 -5.634722
4.130000 -1.521633 1.209277 -5.649049
4.140000 -1.525706 1.212567 -5.663365
4.150000 -1.529774 1.215856 -5.677662
4.160000 -1.533840 1.219141 -5.691949
4.170000 -1.537903 1.222423 -5.706223
4.180000 -1.541963 1.225704 -5.720479
4.190000 -1.546021 1.228981 -5.734721
4.200000 -1.550074 1.232257 -5.748949
4.210000 -1.554125 1.235530 -5.763164
4.220000 -1.558171 1.238801 -5.777366
4.230000 -1.562215 1.242072 -5.791554
4.240000 -1.566256 1.245337 -5.805725
4.250000 -1.570293 1.248602 -5.819881
4.260000 -1.574326 1.251865 -5.834026
4.270000 -1.578357 1.255123 -5.848154
4.280000 -1.582385 1.258380 -5.862266
4.290000 -1.586409 1.261633 -5.876368
4.300000 -1.590429 1.264888 -5.890451
4.310000 -1.594446 1.268137 -5.904522
4.320000 -1.598461 1.271384 -5.918579
4.330000 -1.602472 1.274630 -5.932618
4.340000 -1.606478 1.277873 -5.946649
4.350000 -1.610482 1.281114 -5.960662
4.360000 -1.614484 1.284350 -5.974656
4.370000 -1.618476 1.287587 -5.988641
4.380000 -1.622474 1.290818 -6.002608
4.390000 -1.626465 1.294050 -6.016568
4.400000 -1.630453 1.297276 -6.030503
4.410000 -1.634437 1.300500 -6.044429
4.420000 -1.638416 1.303726 -6.058339
4.430000 -1.642393 1.306947 -6.072237
4.440000 -1.646366 1.310165 -6.086114
4.450000 -1.650337 1.313380 -6.099982
4.460000 -1.654302 1.316594 -6.113834
4.470000 -1.658266 1.319805 -6.127694
4.480000 -1.662226 1.323014 -6.141494
4.490000 -1.666182 1.326217 -6.155299
4.500000 -1.670135 1.329420 -6.169092
4.510000 -1.674086 1.332620 -6.182873
4.520000 -1.678033 1.335818 -6.196632
4.530000 -1.681975 1.339012 -6.210380
4.540000 -1.685913 1.342206 -6.224111
4.550000 -1.689837 1.345398 -6.237833
4.560000 -1.693781 1.348590 -6.251537
4.570000 -1.697709 1.351772 -6.265221
4.580000 -1.701623 1.354953 -6.278899
4.590000 -1.705557 1.358132 -6.292562
4.600000 -1.709474 1.361311 -6.306204
4.610000 -1.713388 1.364486 -6.319829
4.620000 -1.717300 1.367658 -6.333448
4.630000 -1.721207 1.370827 -6.347047
4.640000 -1.725110 1.373998 -6.360633
4.650000 -1.729011 1.377158 -6.374200
4.660000 -1.732896 1.380321 -6.387757
4.670000 -1.736801 1.383480 -6.401296
4.680000 -1.740679 1.386637 -6.414817
4.690000 -1.744578 1.389791 -6.428327
4.700000 -1.748460 1.392942 -6.441823
4.710000 -1.752340 1.396092 -6.455305
4.720000 -1.756210 1.399238 -6.468768
4.730000 -1.760087 1.402380 -6.482218
4.740000 -1.763955 1.405521 -6.495653
4.750000 -1.767820 1.408659 -6.509070
4.760000 -1.771681 1.411794 -6.522476
4.770000 -1.775539 1.414927 -6.535867
4.780000 -1.779392 1.418058 -6.549241
4.790000 -1.783230 1.421186 -6.562602
4.800000 -1.787089 1.424310 -6.575946
4.810000 -1.790932 1.427433 -6.589275
4.820000 -1.794772 1.430552 -6.602590
4.830000 -1.798591 1.433668 -6.615890
4.840000 -1.802439 1.436784 -6.629174
4.850000 -1.806269 1.439895 -6.642443
4.860000 -1.810093 1.443004 -6.655700
4.870000 -1.813915 1.446109 -6.668940
4.880000 -1.817733 1.449212 -6.682161
4.890000 -1.821547 1.452314 -6.695370
4.900000 -1.825358 1.455412 -6.708568
4.910000 -1.829164 1.458508 -6.721743
4.920000 -1.832967 1.461600 -6.734905
4.930000 -1.836766 1.464692 -6.748054
4.940000 -1.840561 1.467778 -6.761188
4.950000 -1.844354 1.470862 -6.774307
4.960000 -1.848142 1.473944 -6.787411
4.970000 -1.851926 1.477027 -6.800500
4.980000 -1.855708 1.480100 -6.813572
4.990000 -1.859486 1.483171 -6.826633
5.000000 -1.863260 1.486244 -6.839673
5.010000 -1.867029 1.489314 -6.852698
5.020000 -1.870795 1.492377 -6.865711
5.030000 -1.874558 1.495445 -6.878709
5.040000 -1.878316 1.498499 -6.891722
5.050000 -1.882072 1.501558 -6.904660
5.060000 -1.885823 1.504612 -6.917614
5.070000 -1.889571 1.507662 -6.930557
5.080000 -1.893302 1.510713 -6.943470
5.090000 -1.897054 1.513760 -6.956377
5.100000 -1.900790 1.516804 -6.969271
5.110000 -1.904524 1.519845 -6.982148
5.120000 -1.908253 1.522883 -6.995002
5.130000 -1.911974 1.525918 -7.007849
5.140000 -1.915701 1.528951 -7.020683
5.150000 -1.919418 1.531981 -7.033498
5.160000 -1.923133 1.535007 -7.046299
5.170000 -1.926842 1.538032 -7.059085
5.180000 -1.930550 1.541054 -7.071856
5.190000 -1.934252 1.544072 -7.084610
5.200000 -1.937952 1.547087 -7.097349
5.210000 -1.941646 1.550101 -7.110076
5.220000 -1.945340 1.553110 -7.122786
5.230000 -1.949026 1.556119 -7.135480
5.240000 -1.952711 1.559125 -7.148163
5.250000 -1.956390 1.562127 -7.160823
5.260000 -1.960066 1.565125 -7.173472
5.270000 -1.963740 1.568121 -7.186111
5.280000 -1.967409 1.571117 -7.198726
5.290000 -1.971074 1.574109 -7.211326
5.300000 -1.974736 1.577097 -7.223917
5.310000 -1.978395 1.580080 -7.236487
5.320000 -1.982048 1.583063 -7.249046
5.330000 -1.985699 1.586044 -7.261591
5.340000 -1.989347 1.589022 -7.274120
5.350000 -1.992990 1.591993 -7.286631
5.360000 -1.996629 1.594965 -7.299156
5.370000 -2.000263 1.597934 -7.311644
5.380000 -2.003894 1.600898 -7.324081
5.390000 -2.007522 1.603863 -7.336534
5.400000 -2.011140 1.606822 -7.348968
5.410000 -2.014761 1.609781 -7.361390
5.420000 -2.018383 1.612733 -7.373796
5.430000 -2.021998 1.615691 -7.386196
5.440000 -2.025603 1.618642 -7.398567
5.450000 -2.029210 1.621588 -7.410929
5.460000 -2.032806 1.624529 -7.423278
5.470000 -2.036407 1.627469 -7.435613
5.480000 -2.039997 1.630407 -7.447955
5.490000 -2.043586 1.633341 -7.460253
5.500000 -2.047173 1.636272 -7.472510
5.510000 -2.050755 1.639199 -7.484779
5.520000 -2.054329 1.642128 -7.497037
5.530000 -2.057913 1.645051 -7.509283
5.540000 -2.061484 1.647977 -7.521503
5.550000 -2.065046 1.650888 -7.533719
5.560000 -2.068610 1.653810 -7.545918
5.570000 -2.072169 1.656717 -7.558093
5.580000 -2.075724 1.659626 -7.570256
5.590000 -2.079276 1.662531 -7.582410
5.600000 -2.082823 1.665435 -7.594545
5.610000 -2.086367 1.668339 -7.606666
5.620000 -2.089900 1.671232 -7.618768
5.630000 -2.093436 1.674129 -7.630859
5.640000 -2.096978 1.677020 -7.642933
5.650000 -2.100507 1.679910 -7.654999
5.660000 -2.104018 1.682796 -7.667039
5.670000 -2.107553 1.685680 -7.679071
5.680000 -2.111071 1.688561 -7.691085
5.690000 -2.114585 1.691437 -7.703087
5.700000 -2.118095 1.694314 -7.715070
5.710000 -2.121602 1.697187 -7.727045
5.720000 -2.125103 1.700054 -7.739001
5.730000 -2.128607 1.702922 -7.750936
5.740000 -2.132102 1.705784 -7.762859
5.750000 -2.135587 1.708641 -7.774776
5.760000 -2.139075 1.711501 -7.786670
5.770000 -2.142558 1.714357 -7.798550
5.780000 -2.146038 1.717211 -7.810417
5.790000 -2.149513 1.720061 -7.822266
5.800000 -2.152986 1.722908 -7.834104
5.810000 -2.156453 1.725749 -7.845923
5.820000 -2.159918 1.728590 -7.857738
5.830000 -2.163380 1.731427 -7.869521
5.840000 -2.166835 1.734261 -7.881294
5.850000 -2.170289 1.737094 -7.893063
5.860000 -2.173742 1.739923 -7.904801
5.870000 -2.177183 1.742750 -7.916536
5.880000 -2.180624 1.745580 -7.928254
5.890000 -2.184061 1.748395 -7.939955
5.900000 -2.187493 1.751215 -7.951641
5.910000 -2.190929 1.754030 -7.963315
5.920000 -2.194354 1.756843 -7.974970
5.930000 -2.197776 1.759653 -7.986618
5.940000 -2.201190 1.762460 -7.998248
5.950000 -2.204608 1.765263 -8.009859
5.960000 -2.208021 1.768061 -8.021455
5.970000 -2.211429 1.770867 -8.033037
5.980000 -2.214831 1.773657 -8.044606
5.990000 -2.218225 1.776449 -8.056157
6.000000 -2.221627 1.779239 -8.067698
6.010000 -2.225016 1.782026 -8.079219
6.020000 -2.228402 1.784808 -8.090734
6.030000 -2.231788 1.787593 -8.102230
6.040000 -2.235168 1.790372 -8.113714
6.050000 -2.238546 1.793146 -8.125176
6.060000 -2.241919 1.795918 -8.136622
6.070000 -2.245287 1.798687 -8.148059
6.080000 -2.248652 1.801455 -8.159479
6.090000 -2.252014 1.804218 -8.170884
6.100000 -2.255371 1.806981 -8.182277
6.110000 -2.258726 1.809739 -8.193658
6.120000 -2.262075 1.812494 -8.205020
6.130000 -2.265421 1.815248 -8.216370
6.140000 -2.268764 1.818002 -8.227700
6.150000 -2.272102 1.820743 -8.239019
6.160000 -2.275436 1.823487 -8.250325
6.170000 -2.278768 1.826229 -8.261614
6.180000 -2.282095 1.828967 -8.272886
6.190000 -2.285417 1.831702 -8.284149
6.200000 -2.288737 1.834437 -8.295390
6.210000 -2.292048 1.837173 -8.306622
6.220000 -2.295364 1.839900 -8.317843
6.230000 -2.298673 1.842620 -8.329042
6.240000 -2.301977 1.845343 -8.340230
6.250000 -2.305277 1.848061 -8.351400
6.260000 -2.308574 1.850776 -8.362560
6.270000 -2.311867 1.853490 -8.373705
6.280000 -2.315155 1.856198 -8.384832
6.290000 -2.318441 1.858905 -8.395946
6.300000 -2.321719 1.861612 -8.407048
6.310000 -2.324998 1.864312 -8.418131
6.320000 -2.328271 1.867011 -8.429205
6.330000 -2.331542 1.869706 -8.440259
6.340000 -2.334809 1.872400 -8.451305
6.350000 -2.338072 1.875089 -8.462327
