0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 0.000703 0.002546 0.001687 0.008828
0.020000 0.002713 0.009627 0.006366 0.033228
0.030000 0.005780 0.019821 0.013050 0.067887
0.040000 0.009596 0.031431 0.020565 0.106562
0.050000 0.013905 0.043114 0.027980 0.144477
0.060000 0.018565 0.054242 0.034864 0.179628
0.070000 0.023546 0.064863 0.041265 0.212524
0.080000 0.028875 0.075358 0.047475 0.244814
0.090000 0.034580 0.086065 0.053764 0.277803
0.100000 0.040651 0.097057 0.060215 0.311701
0.110000 0.047041 0.108172 0.066736 0.345822
0.120000 0.053700 0.119190 0.073174 0.379330
0.130000 0.060592 0.129998 0.079441 0.411868
0.140000 0.067710 0.140632 0.085551 0.443675
0.150000 0.075060 0.151208 0.091580 0.475233
0.160000 0.082641 0.161803 0.097591 0.506821
0.170000 0.090442 0.172402 0.103585 0.538335
0.180000 0.098440 0.182929 0.109517 0.569452
0.190000 0.106615 0.193314 0.115340 0.599932
0.200000 0.114959 0.203552 0.121045 0.629800
0.210000 0.123470 0.213687 0.126659 0.659276
0.220000 0.132151 0.223771 0.132216 0.688560
0.230000 0.140995 0.233816 0.137730 0.717671
0.240000 0.149992 0.243793 0.143188 0.746465
0.250000 0.159129 0.253659 0.148564 0.774780
0.260000 0.168400 0.263399 0.153846 0.802584
0.270000 0.177800 0.273032 0.159041 0.829985
0.280000 0.187331 0.282591 0.164173 0.857126
0.290000 0.196991 0.292093 0.169255 0.884060
0.300000 0.206773 0.301529 0.174283 0.910723
0.310000 0.216670 0.310873 0.179244 0.937005
0.320000 0.226675 0.320109 0.184128 0.962857
0.330000 0.236785 0.329242 0.188935 0.988329
0.340000 0.247000 0.338295 0.193679 1.013522
0.350000 0.257320 0.347285 0.198372 1.038497
0.360000 0.267739 0.356210 0.203016 1.063233
0.370000 0.278254 0.365055 0.207602 1.087657
0.380000 0.288859 0.373806 0.212123 1.111715
0.390000 0.299551 0.382464 0.216577 1.135426
0.400000 0.310329 0.391040 0.220971 1.158858
0.410000 0.321193 0.399551 0.225315 1.182073
0.420000 0.332142 0.407999 0.229614 1.205071
0.430000 0.343170 0.416377 0.233862 1.227806
0.440000 0.354274 0.424673 0.238054 1.250229
0.450000 0.365452 0.432883 0.242187 1.272339
0.460000 0.376702 0.441016 0.246265 1.294180
0.470000 0.388023 0.449082 0.250296 1.315807
0.480000 0.399416 0.457088 0.254283 1.337236
0.490000 0.410877 0.465031 0.258226 1.358438
0.500000 0.422403 0.472901 0.262121 1.379372
0.510000 0.433991 0.480694 0.265963 1.400025
0.520000 0.445641 0.488412 0.269756 1.420425
0.530000 0.457351 0.496067 0.273503 1.440615
0.540000 0.469122 0.503663 0.277210 1.460621
0.550000 0.480951 0.511201 0.280877 1.480429
0.560000 0.492837 0.518675 0.284501 1.500005
0.570000 0.504776 0.526078 0.288079 1.519330
0.580000 0.516767 0.533412 0.291612 1.538417
0.590000 0.528811 0.540684 0.295102 1.557303
0.600000 0.540906 0.547900 0.298555 1.576016
0.610000 0.553051 0.555062 0.301971 1.594552
0.620000 0.565245 0.562166 0.305349 1.612886
0.630000 0.577486 0.569207 0.308686 1.630996
0.640000 0.589772 0.576183 0.311982 1.648886
0.650000 0.602102 0.583100 0.315239 1.666583
0.660000 0.614477 0.589963 0.318460 1.684115
0.670000 0.626896 0.596775 0.321647 1.701487
0.680000 0.639357 0.603534 0.324801 1.718682
0.690000 0.651858 0.610236 0.327918 1.735677
0.700000 0.664399 0.616878 0.330997 1.752470
0.710000 0.676978 0.623464 0.334039 1.769079
0.720000 0.689595 0.629998 0.337049 1.785531
0.730000 0.702250 0.636485 0.340027 1.801834
0.740000 0.714943 0.642922 0.342974 1.817981
0.750000 0.727670 0.649308 0.345888 1.833950
0.760000 0.740432 0.655638 0.348769 1.849735
0.770000 0.753227 0.661915 0.351616 1.865345
0.780000 0.766055 0.668143 0.354431 1.880802
0.790000 0.778916 0.674325 0.357217 1.896124
0.800000 0.791809 0.680461 0.359975 1.911304
0.810000 0.804733 0.686550 0.362703 1.926326
0.820000 0.817687 0.692589 0.365400 1.941178
0.830000 0.830670 0.698577 0.368066 1.955869
0.840000 0.843682 0.704518 0.370702 1.970412
0.850000 0.856722 0.710415 0.373311 1.984827
0.860000 0.869791 0.716270 0.375894 1.999113
0.870000 0.882886 0.722082 0.378450 2.013258
0.880000 0.896008 0.727846 0.380978 2.027248
0.890000 0.909154 0.733564 0.383477 2.041086
0.900000 0.922326 0.739236 0.385949 2.054785
0.910000 0.935522 0.744867 0.388394 2.068360
0.920000 0.948743 0.750458 0.390816 2.081818
0.930000 0.961988 0.756008 0.393212 2.095149
0.940000 0.975255 0.761515 0.395583 2.108342
0.950000 0.988545 0.766979 0.397928 2.121392
0.960000 1.001856 0.772399 0.400246 2.134308
0.970000 1.015188 0.777779 0.402541 2.147106
0.980000 1.028542 0.783122 0.404812 2.159794
0.990000 1.041916 0.788427 0.407061 2.172369
1.000000 1.055311 0.793692 0.409286 2.184818
1.010000 1.068724 0.798916 0.411487 2.197134
1.020000 1.082156 0.804099 0.413664 2.209325
1.030000 1.095607 0.809244 0.415818 2.221400
1.040000 1.109076 0.814353 0.417950 2.233373
1.050000 1.122564 0.819427 0.420062 2.245244
1.060000 1.136068 0.824464 0.422151 2.256998
1.070000 1.149589 0.829462 0.424219 2.268631
1.080000 1.163127 0.834422 0.426264 2.280144
1.090000 1.176680 0.839346 0.428287 2.291548
1.100000 1.190249 0.844234 0.430290 2.302855
1.110000 1.203834 0.849090 0.432273 2.314065
1.120000 1.217434 0.853911 0.434236 2.325172
1.130000 1.231049 0.858697 0.436179 2.336168
1.140000 1.244677 0.863446 0.438101 2.347050
1.150000 1.258319 0.868160 0.440002 2.357828
1.160000 1.271975 0.872841 0.441885 2.368512
1.170000 1.285644 0.877490 0.443748 2.379106
1.180000 1.299326 0.882108 0.445594 2.389607
1.190000 1.313021 0.886692 0.447420 2.400005
1.200000 1.326727 0.891242 0.449227 2.410298
1.210000 1.340446 0.895758 0.451015 2.420490
1.220000 1.354176 0.900243 0.452785 2.430593
1.230000 1.367917 0.904697 0.454537 2.440610
1.240000 1.381670 0.909122 0.456272 2.450542
1.250000 1.395433 0.913515 0.457990 2.460381
1.260000 1.409206 0.917876 0.459689 2.470121
1.270000 1.422990 0.922206 0.461371 2.479764
1.280000 1.436783 0.926505 0.463035 2.489322
1.290000 1.450586 0.930774 0.464683 2.498798
1.300000 1.464398 0.935016 0.466315 2.508196
1.310000 1.478219 0.939228 0.467931 2.517509
1.320000 1.492049 0.943411 0.469531 2.526729
1.330000 1.505888 0.947563 0.471113 2.535860
1.340000 1.519734 0.951685 0.472679 2.544905
1.350000 1.533589 0.955780 0.474229 2.553875
1.360000 1.547451 0.959848 0.475765 2.562770
1.370000 1.561322 0.963889 0.477285 2.571587
1.380000 1.575199 0.967901 0.478790 2.580320
1.390000 1.589083 0.971885 0.480279 2.588968
1.400000 1.602974 0.975840 0.481753 2.597533
1.410000 1.616872 0.979769 0.483212 2.606025
1.420000 1.630776 0.983672 0.484657 2.614449
1.430000 1.644686 0.987549 0.486088 2.622798
1.440000 1.658602 0.991400 0.487505 2.631073
1.450000 1.672524 0.995224 0.488907 2.639265
1.460000 1.686451 0.999020 0.490294 2.647378
1.470000 1.700384 1.002791 0.491667 2.655422
1.480000 1.714322 1.006537 0.493027 2.663398
1.490000 1.728265 1.010259 0.494374 2.671309
1.500000 1.742212 1.013956 0.495707 2.679149
1.510000 1.756164 1.017628 0.497027 2.686913
1.520000 1.770121 1.021273 0.498334 2.694600
1.530000 1.784081 1.024894 0.499626 2.702221
1.540000 1.798045 1.028491 0.500907 2.709777
1.550000 1.812014 1.032065 0.502175 2.717272
1.560000 1.825986 1.035615 0.503430 2.724701
1.570000 1.839961 1.039142 0.504673 2.732061
1.580000 1.853939 1.042643 0.505903 2.739347
1.590000 1.867921 1.046121 0.507120 2.746567
1.600000 1.881905 1.049576 0.508325 2.753728
1.610000 1.895893 1.053009 0.509519 2.760829
1.620000 1.909883 1.056420 0.510700 2.767871
1.630000 1.923875 1.059808 0.511871 2.774847
1.640000 1.937870 1.063172 0.513028 2.781754
1.650000 1.951867 1.066514 0.514174 2.788598
1.660000 1.965865 1.069833 0.515309 2.795382
1.670000 1.979866 1.073131 0.516432 2.802113
1.680000 1.993868 1.076409 0.517545 2.808786
1.690000 2.007872 1.079664 0.518647 2.815399
1.700000 2.021877 1.082898 0.519737 2.821947
1.710000 2.035884 1.086109 0.520815 2.828434
1.720000 2.049891 1.089300 0.521883 2.834864
1.730000 2.063899 1.092469 0.522941 2.841242
1.740000 2.077909 1.095619 0.523988 2.847568
1.750000 2.091919 1.098749 0.525024 2.853837
1.760000 2.105930 1.101857 0.526050 2.860044
1.770000 2.119941 1.104944 0.527065 2.866193
1.780000 2.133952 1.108011 0.528070 2.872288
1.790000 2.147963 1.111058 0.529065 2.878332
1.800000 2.161975 1.114086 0.530050 2.884326
1.810000 2.175986 1.117095 0.531026 2.890268
1.820000 2.189998 1.120083 0.531991 2.896156
1.830000 2.204008 1.123052 0.532946 2.901985
1.840000 2.218019 1.126001 0.533891 2.907761
1.850000 2.232029 1.128930 0.534827 2.913488
1.860000 2.246038 1.131842 0.535753 2.919168
1.870000 2.260047 1.134735 0.536670 2.924800
1.880000 2.274054 1.137609 0.537578 2.930380
1.890000 2.288061 1.140464 0.538476 2.935907
1.900000 2.302066 1.143300 0.539365 2.941380
1.910000 2.316070 1.146117 0.540244 2.946807
1.920000 2.330073 1.148917 0.541115 2.952187
1.930000 2.344075 1.151699 0.541977 2.957525
1.940000 2.358075 1.154464 0.542830 2.962814
1.950000 2.372073 1.157210 0.543674 2.968051
1.960000 2.386070 1.159938 0.544509 2.973240
1.970000 2.400065 1.162648 0.545335 2.978380
1.980000 2.414057 1.165341 0.546153 2.983479
1.990000 2.428048 1.168017 0.546962 2.988534
2.000000 2.442037 1.170676 0.547763 2.993546
2.010000 2.456024 1.173318 0.548556 2.998510
2.020000 2.470008 1.175942 0.549340 3.003425
2.030000 2.483990 1.178549 0.550115 3.008296
2.040000 2.497969 1.181140 0.550883 3.013125
2.050000 2.511945 1.183714 0.551642 3.017921
2.060000 2.525920 1.186273 0.552394 3.022669
2.070000 2.539891 1.188814 0.553137 3.027366
2.080000 2.553859 1.191339 0.553873 3.032021
2.090000 2.567825 1.193848 0.554600 3.036634
2.100000 2.581787 1.196340 0.555320 3.041206
2.110000 2.595747 1.198817 0.556032 3.045740
2.120000 2.609703 1.201278 0.556736 3.050239
2.130000 2.623656 1.203724 0.557433 3.054690
2.140000 2.637606 1.206154 0.558122 3.059101
2.150000 2.651552 1.208568 0.558804 3.063467
2.160000 2.665495 1.210966 0.559478 3.067797
2.170000 2.679434 1.213349 0.560144 3.072089
2.180000 2.693369 1.215717 0.560804 3.076345
2.190000 2.707301 1.218071 0.561457 3.080562
2.200000 2.721229 1.220409 0.562102 3.084737
2.210000 2.735154 1.222732 0.562740 3.088873
2.220000 2.749074 1.225040 0.563371 3.092969
2.230000 2.762990 1.227333 0.563995 3.097031
2.240000 2.776902 1.229612 0.564612 3.101057
2.250000 2.790811 1.231877 0.565222 3.105047
2.260000 2.804714 1.234127 0.565826 3.109002
2.270000 2.818614 1.236363 0.566422 3.112912
2.280000 2.832509 1.238584 0.567012 3.116792
2.290000 2.846400 1.240791 0.567595 3.120630
2.300000 2.860287 1.242984 0.568172 3.124439
2.310000 2.874168 1.245163 0.568742 3.128217
2.320000 2.888046 1.247329 0.569306 3.131955
2.330000 2.901918 1.249481 0.569863 3.135656
